Id,ClusterId,Lat,Lng,Tags
1980,3223,54.39618,18.35557,"{""addr:housenumber"": ""8N"", ""addr:place"": ""Miszewko"", ""addr:postcode"": ""80-297"", ""source:addr"": ""UG \u017bukowo""}"
1981,3224,54.39807,18.36808,"{""addr:city"": ""Miszewko"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Admira\u0142a Andrzeja Karwety"", ""source:addr"": ""UG \u017bukowo""}"
1982,3225,54.39568,18.37165,"{""addr:housenumber"": ""4A"", ""addr:place"": ""D\u0105browa"", ""addr:postcode"": ""80-297"", ""source:addr"": ""UG \u017bukowo""}"
1983,3226,54.3962766,18.3778749,"{""addr:postcode"": ""80-297"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""D\u0105browa"", ""name:lt"": ""Dombrova"", ""name:pl"": ""D\u0105browa"", ""note:pl"": ""do 31.12.2014 - D\u0105browa Miszewska, do 31.12.2015 cz\u0119\u015b\u0107 wsi Miszewko"", ""old_name"": ""D\u0105browa Miszewska"", ""place"": ""village"", ""teryt:simc"": ""0177299"", ""wikidata"": ""Q25414377"", ""wikipedia"": ""pl:D\u0105browa (gmina \u017bukowo)""}"
1984,3227,54.3992434,18.3885695,"{""power"": ""tower""}"
1985,3228,54.3984542,18.3981412,"{""traffic_calming"": ""table""}"
1986,3229,54.39926,18.40561,"{""addr:city"": ""Banino"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Lazurowa"", ""source:addr"": ""UG \u017bukowo""}"
1987,3230,54.3992096,18.4099323,"{""emergency"": ""fire_hydrant"", ""fire_hydrant:type"": ""pillar""}"
1988,3231,54.3996584,18.4187207,"{""power"": ""pole""}"
1989,3232,54.39896,18.42689,"{""addr:city"": ""Barniewice"", ""addr:city:simc"": ""0177129"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Jastrz\u0119bia"", ""addr:street:sym_ul"": ""07354"", ""source:addr"": ""zukowo.e-mapa.net""}"
1990,3235,54.39912,18.45267,"{""addr:city"": ""Barniewice"", ""addr:housenumber"": ""2"", ""addr:place"": ""Barniewice"", ""addr:postcode"": ""80-297"", ""source:addr"": ""UG \u017bukowo""}"
1991,3237,54.3965769,18.4662795,"{""power"": ""pole""}"
1992,3238,54.3985575,18.4712998,"{""highway"": ""passing_place""}"
1993,3239,54.3974162,18.4805988,"{""railway"": ""level_crossing""}"
1994,3240,54.3974943,18.4854275,"{""power"": ""tower""}"
1995,3241,54.3985506,18.4953791,"{""amenity"": ""hunting_stand""}"
1996,3244,54.3962419,18.5219637,"{""barrier"": ""lift_gate"", ""bicycle"": ""yes"", ""foot"": ""yes"", ""horse"": ""permissive"", ""motor_vehicle"": ""permissive""}"
1997,3245,54.3988729,18.5261388,"{""name"": ""Dawna skocznia"", ""tourism"": ""viewpoint""}"
1998,3246,54.3988799,18.5351936,"{""name"": ""W\u0119\u017cowa Dolina"", ""name:de"": ""Schlangental"", ""name:pl"": ""W\u0119\u017cowa Dolina"", ""place"": ""neighbourhood""}"
1999,3248,54.3976822,18.5505607,"{""alt_name"": ""Wzg\u00f3rze Trzech Pan\u00f3w"", ""ele"": ""122"", ""name"": ""G\u0142owica"", ""name:de"": ""Dreiherrenspitze"", ""name:pl"": ""G\u0142owica"", ""natural"": ""peak"", ""wikidata"": ""Q9284269"", ""wikipedia"": ""pl:G\u0142owica (Pojezierze Kaszubskie)""}"
2000,3249,54.3995891,18.560972,"{""barrier"": ""gate""}"
2001,3250,54.3980869,18.5699697,"{""traffic_calming"": ""bump""}"
2002,3251,54.397709,18.5778474,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""355-361"", ""addr:street"": ""Aleja Grunwaldzka"", ""contact:email"": ""sklepgdansk@mamaija.pl"", ""name"": ""Mama i Ja"", ""opening_hours"": ""Mo-Fr 10:00-20:00; Sa 10:00-17:00; Su 10:00-15:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""shop"": ""toys"", ""website"": ""https://www.mamaija.pl/"", ""wheelchair"": ""no""}"
2003,3252,54.3973504,18.5821425,"{""power"": ""tower""}"
2004,3253,54.3988971,18.5925692,"{""highway"": ""traffic_signals""}"
2005,3254,54.3994466,18.5959507,"{""railway"": ""crossing""}"
2006,3255,54.3972108,18.6070977,"{""crossing"": ""uncontrolled"", ""highway"": ""crossing"", ""traffic_calming"": ""hump""}"
2007,3256,54.3954701,18.612773,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Drzewieckiego"", ""operator"": ""ZTM Gda\u0144sk"", ""shelter"": ""yes"", ""wheelchair"": ""yes""}"
2008,3257,54.3969396,18.6179406,"{""highway"": ""crossing""}"
2009,3258,54.3990564,18.6311627,"{""power"": ""tower""}"
2010,3259,54.395695,18.637274,"{""power"": ""tower""}"
2011,3260,54.3975689,18.6444296,"{""power"": ""portal""}"
2012,3262,54.3974921,18.6570095,"{""historic"": ""yes"", ""name"": ""Oliwskie \u0141\u0105ki"", ""place"": ""neighbourhood""}"
2013,3263,54.3992986,18.6688889,"{""crossing"": ""traffic_signals"", ""highway"": ""crossing""}"
2014,3264,54.3976638,18.6737226,"{""crossing"": ""uncontrolled"", ""crossing_ref"": ""zebra"", ""highway"": ""crossing""}"
2015,3265,54.3986304,18.6853028,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""80-601"", ""addr:street"": ""Majora Henryka Sucharskiego"", ""source:addr"": ""Urz\u0105d Miasta Gda\u0144sk""}"
2016,3266,54.3965021,18.6893987,"{""railway"": ""level_crossing""}"
2017,3268,54.39925,18.7093333,"{""seamark:light:character"": ""Oc"", ""seamark:light:colour"": ""yellow"", ""seamark:light:height"": ""9"", ""seamark:light:period"": ""3"", ""seamark:light:range"": ""4"", ""seamark:light:reference"": ""C 3081.33"", ""seamark:type"": ""light_minor"", ""source"": ""US NGA Pub. 116. 2011-07-07.""}"
2018,3270,54.39785,18.72435,"{""seamark:light:character"": ""Iso"", ""seamark:light:colour"": ""red"", ""seamark:light:height"": ""12"", ""seamark:light:period"": ""5"", ""seamark:light:range"": ""6"", ""seamark:light:reference"": ""C 3081.5"", ""seamark:type"": ""light_minor"", ""source"": ""US NGA Pub. 116. 2011-07-07.""}"
2019,3301,54.40366,18.1882,"{""addr:city"": ""Barwik"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""83-305"", ""addr:street"": ""Le\u015bna"", ""source:addr"": ""UG Przodkowo""}"
2020,3302,54.4006224,18.1945181,"{""addr:postcode"": ""83-305"", ""is_in:county"": ""powiat kartuski"", ""is_in:municipality"": ""gmina Przodkowo"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""Barwik"", ""place"": ""village"", ""population"": ""420"", ""source:population"": ""wikipedia"", ""teryt:rm"": ""01"", ""teryt:simc"": ""0169466"", ""teryt:stan_na"": ""2009-01-01"", ""teryt:updated_by"": ""teryt2osm combine.py v. 43"", ""wikidata"": ""Q4615651"", ""wikipedia"": ""pl:Barwik (wojew\u00f3dztwo pomorskie)""}"
2021,3303,54.40274,18.20213,"{""addr:city"": ""Barwik"", ""addr:city:simc"": ""0169466"", ""addr:housenumber"": ""6e"", ""addr:street"": ""Topolowa"", ""addr:street:sym_ul"": ""22880"", ""source:addr"": ""przodkowo.e-mapa.net""}"
2022,3304,54.4041907,18.2100896,"{""addr:city"": ""Barwik"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""83-305"", ""addr:street"": ""Sosnowa"", ""source:addr"": ""UG Przodkowo""}"
2023,3305,54.4047077,18.216649,"{""direction"": ""forward"", ""name"": ""Barwik"", ""traffic_sign"": ""city_limit""}"
2024,3306,54.40256,18.22559,"{""addr:city"": ""Wilanowo"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""83-305"", ""addr:street"": ""G\u00f3rna"", ""source:addr"": ""UG Przodkowo""}"
2025,3308,54.4011111,18.2397222,"{""is_in:village"": ""Hopy"", ""name"": ""Buczyno"", ""name:genitive"": ""Buczyna"", ""place"": ""hamlet"", ""source"": ""PRNG"", ""teryt:simc"": ""0169532"", ""wikidata"": ""Q4983734"", ""wikipedia"": ""pl:Buczyno""}"
2026,3311,54.4009,18.26291,"{""addr:housenumber"": ""1A"", ""addr:place"": ""Kawle Dolne"", ""addr:postcode"": ""83-304"", ""source:addr"": ""UG Przodkowo""}"
2027,3312,54.4008469,18.2693634,"{""addr:city:simc"": ""0169704"", ""addr:housenumber"": ""7"", ""addr:place"": ""Kawle Dolne"", ""addr:postcode"": ""83-304"", ""email"": ""bielickowo@gmail.com"", ""name"": ""Muzeum Kaszubska Zagroda Bielickowo"", ""phone"": ""+48 601636448"", ""short_name"": ""Bielickowo"", ""tourism"": ""guest_house"", ""website"": ""http://www.bielickowo.pl/""}"
2028,3314,54.40428,18.28481,"{""addr:city"": ""K\u0142osowo"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""84-208"", ""addr:street"": ""Le\u015bna"", ""source:addr"": ""UG Przodkowo""}"
2029,3316,54.4042769,18.3020152,"{""addr:city"": ""Tokarskie Pnie"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""84-208"", ""addr:street"": ""D\u0119bowa"", ""source:addr"": ""UG Przodkowo""}"
2030,3317,54.4030216,18.3135505,"{""power"": ""tower""}"
2031,3318,54.4038424,18.319417,"{""golf"": ""tee"", ""ref"": ""4""}"
2032,3319,54.4018381,18.325992,"{""golf"": ""tee""}"
2033,3320,54.4008081,18.3318525,"{""addr:postcode"": ""83-304"", ""is_in:county"": ""powiat kartuski"", ""is_in:municipality"": ""gmina Przodkowo"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""Tokary"", ""name:cs"": ""Tokar\u00eb"", ""place"": ""village"", ""population"": ""349"", ""source:population"": ""wikipedia"", ""teryt:rm"": ""01"", ""teryt:simc"": ""0169845"", ""teryt:stan_na"": ""2009-01-01"", ""teryt:updated_by"": ""teryt2osm combine.py v. 43"", ""wikidata"": ""Q7813508"", ""wikipedia"": ""pl:Tokary (wojew\u00f3dztwo pomorskie)""}"
2034,3322,54.4017048,18.3497544,"{""source"": ""http://ump.waw.pl/ retrieved 18:35:33 03/27/10 (UMP-Gdansk/src/KARTUZY.zielone.txt)""}"
2035,3323,54.403079,18.35843,"{""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""Miszewko"", ""name:de"": ""Klein Mischau"", ""place"": ""village"", ""teryt:simc"": ""0177282""}"
2036,3324,54.4035916,18.3628742,"{""source"": ""UMP-PL, ./UMP-Gdansk/src/inne.ulice.txt""}"
2037,3325,54.4036189,18.3711824,"{""power"": ""pole"", ""transformer"": ""distribution"", ""voltage:primary"": ""15000"", ""voltage:secondary"": ""400""}"
2038,3326,54.40087,18.37825,"{""addr:housenumber"": ""70"", ""addr:place"": ""D\u0105browa"", ""addr:postcode"": ""80-297"", ""source:addr"": ""UG \u017bukowo""}"
2039,3327,54.401103,18.3895015,"{""power"": ""tower""}"
2040,3328,54.4012967,18.3974511,"{""traffic_calming"": ""table""}"
2041,3329,54.40043,18.40275,"{""addr:city"": ""Banino"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Wodnika"", ""source:addr"": ""UG \u017bukowo""}"
2042,3330,54.40214,18.41176,"{""addr:city"": ""Banino"", ""addr:housenumber"": ""66"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Borowiecka"", ""source:addr"": ""UG \u017bukowo""}"
2043,3331,54.4033894,18.4215018,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:type"": ""communication""}"
2044,3332,54.4034304,18.4295367,"{""power"": ""pole""}"
2045,3333,54.4043,18.43584,"{""addr:city"": ""Barniewice"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Topolowa"", ""source:addr"": ""UG \u017bukowo""}"
2046,3334,54.4034346,18.4389985,"{""railway"": ""switch"", ""ref"": ""3""}"
2047,3336,54.4042213,18.4603035,"{""power"": ""pole""}"
2048,3337,54.402434,18.4620644,"{""power"": ""pole""}"
2049,3339,54.400421,18.4817577,"{""railway"": ""level_crossing""}"
2050,3341,54.4046101,18.4977803,"{""amenity"": ""hunting_stand""}"
2051,3342,54.4015571,18.5016453,"{""natural"": ""stone""}"
2052,3345,54.403949,18.531006,"{""alt_name"": ""G\u00f3ra Schwabego"", ""description"": ""Punkt widokowy z cyklu \u201eSpojrzenie na Gda\u0144sk\u201d"", ""direction"": ""040"", ""name"": ""Widok VIII. Widok Andrzeja"", ""ref"": ""Widok VIII"", ""tourism"": ""viewpoint"", ""website"": ""https://gzdiz.gda.pl/mapa?widoki""}"
2053,3346,54.4040051,18.5373104,"{""name"": ""Dolina Schwabego"", ""name:de"": ""Schwabental"", ""name:pl"": ""Dolina Schwabego"", ""place"": ""neighbourhood""}"
2054,3347,54.4027409,18.5471993,"{""barrier"": ""gate"", ""bicycle"": ""no"", ""entrance"": ""gate"", ""foot"": ""no""}"
2055,3348,54.4012831,18.550042,"{""ele"": ""115"", ""name"": ""Wiecha"", ""name:de"": ""W\u00e4chterberg"", ""name:pl"": ""Wiecha"", ""natural"": ""peak"", ""wikidata"": ""Q16614777"", ""wikipedia"": ""pl:Wiecha (Gda\u0144sk)""}"
2056,3349,54.4015844,18.5616963,"{""crossing"": ""island"", ""highway"": ""crossing"", ""traffic_calming"": ""hump""}"
2057,3350,54.4027016,18.5656803,"{""name"": ""Tetmajera"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""ref:ztm"": ""2039""}"
2058,3351,54.4016323,18.5772385,"{""crossing"": ""traffic_signals"", ""highway"": ""crossing""}"
2059,3352,54.4025,18.5833,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""28"", ""addr:street"": ""Ko\u0142obrzeska"", ""amenity"": ""atm"", ""atm_ref"": ""1098240"", ""millennium:date"": ""2009-05-21 17:13:02"", ""millennium:network"": ""BZ WBK"", ""millennium:ref"": ""18922"", ""millennium:subtype"": ""Euronet"", ""name"": ""Bankomat BZ WBK"", ""operator"": ""Euronet Sp. z o.o.""}"
2060,3353,54.4010859,18.5876851,"{""barrier"": ""gate""}"
2061,3354,54.4005325,18.5972135,"{""power"": ""tower""}"
2062,3355,54.4020213,18.6029395,"{""highway"": ""crossing""}"
2063,3356,54.4025826,18.6108502,"{""highway"": ""crossing""}"
2064,3357,54.4026019,18.6226811,"{""bicycle"": ""yes"", ""crossing"": ""traffic_signals"", ""highway"": ""crossing""}"
2065,3358,54.404058,18.6310409,"{""name"": ""graffiti"", ""tourism"": ""artwork""}"
2066,3359,54.4038784,18.6339087,"{""highway"": ""turning_circle""}"
2067,3360,54.4035837,18.6471726,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""80-515"", ""addr:street"": ""Sybirak\u00f3w"", ""source:addr"": ""Urz\u0105d Miasta Gda\u0144sk""}"
2068,3361,54.4040673,18.6528955,"{""bicycle"": ""yes"", ""highway"": ""crossing""}"
2069,3362,54.4010073,18.6618786,"{""traffic_calming"": ""hump""}"
2070,3363,54.4036301,18.6658164,"{""disused"": ""yes"", ""disused:railway"": ""halt"", ""name"": ""Gda\u0144sk Nowy Port"", ""name:de"": ""Danzig Neufahrwasser"", ""name:pl"": ""Gda\u0144sk Nowy Port"", ""wikidata"": ""Q2372835"", ""wikipedia"": ""pl:Gda\u0144sk Nowy Port""}"
2071,3364,54.401809,18.6727388,"{""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Per\u0142a Ba\u0142tyku"", ""opening_hours"": ""Mo-Su 10:00-22:00""}"
2072,3365,54.402948,18.6809517,"{""amenity"": ""ferry_terminal"", ""ferry"": ""yes"", ""name"": ""Westerplatte"", ""network"": ""ZTM Gda\u0144sk"", ""operator"": ""\u017begluga Gda\u0144ska"", ""public_transport"": ""stop_position"", ""wheelchair"": ""yes""}"
2073,3366,54.4014177,18.688887,"{""man_made"": ""chimney""}"
2074,3367,54.4009524,18.6972736,"{""barrier"": ""lift_gate""}"
2075,3370,54.4036167,18.72217,"{""seamark:light:character"": ""Iso"", ""seamark:light:colour"": ""green"", ""seamark:light:height"": ""9"", ""seamark:light:period"": ""6"", ""seamark:light:range"": ""4"", ""seamark:light:reference"": ""C 3081.28"", ""seamark:type"": ""light_minor"", ""source"": ""US NGA Pub. 116. 2011-07-07.""}"
2076,3371,54.4033411,18.731076,"{""seamark:light:character"": ""Iso"", ""seamark:light:colour"": ""green"", ""seamark:light:height"": ""12"", ""seamark:light:period"": ""5"", ""seamark:light:range"": ""6"", ""seamark:light:reference"": ""C 3081.21"", ""seamark:type"": ""light_minor"", ""source"": ""US NGA Pub. 116. 2011-07-07.""}"
2077,3401,54.40859,18.18662,"{""addr:city"": ""Pomieczyno"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""83-305"", ""addr:street"": ""Kr\u00f3lewska"", ""source:addr"": ""UG Przodkowo""}"
2078,3402,54.4074,18.19666,"{""addr:city"": ""Barwik"", ""addr:housenumber"": ""18"", ""addr:postcode"": ""83-305"", ""addr:street"": ""S\u0142oneczna"", ""source:addr"": ""UG Przodkowo""}"
2079,3404,54.40791,18.21022,"{""addr:city"": ""Barwik"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""83-305"", ""addr:street"": ""Kartuska"", ""source:addr"": ""UG Przodkowo""}"
2080,3405,54.40972,18.2171,"{""addr:city:simc"": ""0169472"", ""addr:housenumber"": ""3"", ""addr:place"": ""Wilanowo"", ""source:addr"": ""przodkowo.e-mapa.net""}"
2081,3406,54.4081738,18.2264013,"{""addr:postcode"": ""83-305"", ""is_in:county"": ""powiat kartuski"", ""is_in:municipality"": ""gmina Przodkowo"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""Wilanowo"", ""place"": ""hamlet"", ""teryt:simc"": ""0169472"", ""wikidata"": ""Q8000058"", ""wikipedia"": ""pl:Wilanowo (wojew\u00f3dztwo pomorskie)""}"
2082,3407,54.40616,18.2318,"{""addr:city"": ""Wilanowo"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""83-305"", ""addr:street"": ""Rubinowa"", ""source:addr"": ""UG Przodkowo""}"
2083,3408,54.40798,18.24077,"{""addr:city"": ""Za\u0142\u0119\u017ce"", ""addr:city:simc"": ""0169874"", ""addr:housenumber"": ""88"", ""addr:street"": ""Jarz\u0119binowa"", ""addr:street:sym_ul"": ""07290"", ""source:addr"": ""przodkowo.e-mapa.net""}"
2084,3409,54.4058333,18.25,"{""addr:postcode"": ""83-304"", ""is_in:village"": ""Za\u0142\u0119\u017ce"", ""name"": ""Za\u0142\u0119skie Piaski"", ""name:genitive"": ""Za\u0142\u0119skich Piask\u00f3w"", ""place"": ""hamlet"", ""source"": ""PRNG"", ""teryt:simc"": ""0169880"", ""wikidata"": ""Q8067671"", ""wikipedia"": ""pl:Za\u0142\u0119skie Piaski""}"
2085,3411,54.40786,18.26326,"{""addr:city"": ""K\u0142osowo"", ""addr:housenumber"": ""100"", ""addr:postcode"": ""84-208"", ""addr:street"": ""Le\u015bna"", ""source:addr"": ""UG Przodkowo""}"
2086,3413,54.40604,18.27822,"{""addr:city"": ""K\u0142osowo"", ""addr:housenumber"": ""40"", ""addr:postcode"": ""84-208"", ""addr:street"": ""Le\u015bna"", ""source:addr"": ""UG Przodkowo""}"
2087,3417,54.4080253,18.307572,"{""power"": ""tower""}"
2088,3418,54.4067071,18.3215737,"{""golf"": ""tee"", ""ref"": ""5""}"
2089,3420,54.4072336,18.3339156,"{""emergency"": ""fire_hydrant"", ""fire_hydrant:position"": ""green"", ""fire_hydrant:type"": ""pillar""}"
2090,3421,54.40745,18.34247,"{""addr:city"": ""Nowe Tokary"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""83-304"", ""addr:street"": ""Jasna"", ""source:addr"": ""UG Przodkowo""}"
2091,3422,54.40539,18.348,"{""addr:city"": ""Nowe Tokary"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""83-304"", ""addr:street"": ""S\u0142oneczna"", ""source:addr"": ""UG Przodkowo""}"
2092,3423,54.40872,18.35482,"{""addr:city"": ""Tokary"", ""addr:city:simc"": ""0169845"", ""addr:housenumber"": ""34"", ""addr:street"": ""R\u00f3\u017cana"", ""addr:street:sym_ul"": ""19000"", ""source:addr"": ""przodkowo.e-mapa.net""}"
2093,3424,54.4067,18.36191,"{""addr:city"": ""Miszewko"", ""addr:housenumber"": ""37"", ""addr:place"": ""Miszewko"", ""addr:postcode"": ""80-297"", ""source:addr"": ""UG \u017bukowo""}"
2094,3425,54.40717,18.37113,"{""addr:city"": ""Miszewko"", ""addr:housenumber"": ""84"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Gryfa Pomorskiego"", ""source:addr"": ""UG \u017bukowo""}"
2095,3426,54.4071825,18.3775093,"{""location:transition"": ""yes"", ""power"": ""pole""}"
2096,3427,54.4084059,18.3887602,"{""source"": ""http://ump.waw.pl/ retrieved 18:34:26 03/23/10 (UMP-Gdansk/src/GDANSK.zielone.txt)""}"
2097,3428,54.40738,18.39708,"{""addr:city"": ""Banino"", ""addr:housenumber"": ""99"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Tuchomska"", ""source:addr"": ""UG \u017bukowo""}"
2098,3429,54.40595,18.40189,"{""addr:city"": ""Banino"", ""addr:housenumber"": ""18A"", ""addr:postcode"": ""80-297"", ""addr:street"": ""Bursztynowa"", ""source:addr"": ""UG \u017bukowo""}"
2099,3431,54.4075585,18.4187598,"{""access"": ""private"", ""barrier"": ""lift_gate"", ""bicycle"": ""yes"", ""foot"": ""yes""}"
2100,3432,54.4073641,18.4274654,"{""source"": ""http://ump.waw.pl/ retrieved 18:35:33 03/27/10 (UMP-Gdansk/src/KARTUZY.zielone.txt)""}"
2101,3433,54.4053212,18.4337777,"{""addr:postcode"": ""80-297"", ""is_in:province"": ""wojew\u00f3dztwo pomorskie"", ""name"": ""Barniewice"", ""name:csb"": ""Barni\u00e9wcz"", ""name:de"": ""Barnewitz"", ""name:pl"": ""Barniewice"", ""place"": ""village"", ""teryt:simc"": ""0177129"", ""wikidata"": ""Q1959862"", ""wikipedia"": ""pl:Barniewice (powiat kartuski)""}"
2102,3434,54.4075687,18.4420155,"{""name"": ""Gda\u0144sk"", ""traffic_sign"": ""city_limit"", ""traffic_signals:direction"": ""backward""}"
2103,3436,54.40551,18.45924,"{""addr:city"": ""Barniewice"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""80-297"", ""addr:street"": ""D\u0119bowa"", ""source:addr"": ""UG \u017bukowo""}"
2104,3437,54.4056969,18.4643497,"{""natural"": ""tree""}"
2105,3438,54.407333,18.4755416,"{""barrier"": ""gate"", ""bicycle"": ""no"", ""foot"": ""no""}"
2106,3439,54.408198,18.484619,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""80-299"", ""addr:street"": ""Meteorytowa"", ""source:addr"": ""Urz\u0105d Miasta Gda\u0144sk""}"
2107,3440,54.4082809,18.4892825,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""46"", ""addr:postcode"": ""80-299"", ""addr:street"": ""Owczarnia"", ""source:addr"": ""Urz\u0105d Miasta Gda\u0144sk""}"
2108,3443,54.408168,18.514269,"{""hiking"": ""yes"", ""information"": ""guidepost"", ""tourism"": ""information""}"
2109,3444,54.4081623,18.516655,"{""board_type"": ""plants"", ""description"": ""Rezerwat \u0179r\u00f3dliska w Dolinie Ewy"", ""information"": ""board"", ""tourism"": ""information""}"
2110,3445,54.4063045,18.5266881,"{""name"": ""Dolina Zgni\u0142ych Most\u00f3w"", ""name:de"": ""Faule Br\u00fccke"", ""name:pl"": ""Dolina Zgni\u0142ych Most\u00f3w"", ""place"": ""neighbourhood""}"
2111,3446,54.4076726,18.5385738,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""80-328"", ""addr:street"": ""Bytowska"", ""source:addr"": ""Urz\u0105d Miasta Gda\u0144sk""}"
2112,3447,54.4076756,18.5469992,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""80-330"", ""addr:street"": ""Kwietna"", ""source:addr"": ""Urz\u0105d Miasta Gda\u0144sk""}"
2113,3448,54.4061496,18.5537031,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""80-322"", ""addr:street"": ""Podhala\u0144ska"", ""source:addr"": ""Urz\u0105d Miasta Gda\u0144sk""}"
2114,3449,54.4087226,18.5579384,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Cysters\u00f3w"", ""operator"": ""ZTM Gda\u0144sk"", ""ref:ztm"": ""1504"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
2115,3450,54.409301,18.5670246,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Oliwa P\u0119tla Tramwajowa"", ""operator"": ""ZTM Gda\u0144sk"", ""ref:ztm"": ""120"", ""shelter"": ""yes""}"
2116,3451,54.4096227,18.5755874,"{""highway"": ""turning_circle""}"
2117,3452,54.4057365,18.580203,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""80-389"", ""addr:street"": ""Fromborska"", ""source:addr"": ""Urz\u0105d Miasta Gda\u0144sk""}"
2118,3453,54.4090218,18.5875899,"{""amenity"": ""pub"", ""name"": ""Pub Julka"", ""wheelchair"": ""no""}"
2119,3454,54.4089,18.5961,"{""addr:city"": ""Gda\u0144sk"", ""addr:housenumber"": ""6"", ""addr:street"": ""Obro\u0144c\u00f3w Wybrze\u017ca"", ""amenity"": ""atm"", ""atm_ref"": ""MLB426A"", ""millennium:date"": ""2009-05-21 17:13:02"", ""millennium:network"": ""Millennium"", ""millennium:ref"": ""17970"", ""millennium:subtype"": ""Euronet"", ""name"": ""Bankomat Millennium"", ""operator"": ""Euronet Sp. z o.o.""}"
2120,3455,54.4077707,18.60328,"{""highway"": ""turning_circle""}"
2121,3456,54.4070734,18.6104638,"{""highway"": ""crossing""}"
2122,3457,54.4078021,18.6194161,"{""amenity"": ""parking_entrance""}"
2123,3458,54.4084384,18.6322628,"{""name"": ""Mazurska"", ""operator"": ""Zarz\u0105d Transportu Miejskiego w Gda\u0144sku"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""ref:ztm"": ""2188"", ""tram"": ""yes""}"
2124,3459,54.4071453,18.6391166,"{""bus"": ""yes"", ""name"": ""Brze\u017ano"", ""operator"": ""Zarz\u0105d Transportu Miejskiego w Gda\u0144sku"", ""public_transport"": ""stop_position""}"
2125,3460,54.4061654,18.6439814,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Krasickiego"", ""operator"": ""ZTM Gda\u0144sk"", ""public_transport"": ""stop_position"", ""ref:ztm"": ""1590"", ""shelter"": ""yes""}"
2126,3461,54.4058518,18.6509388,"{""railway"": ""level_crossing""}"
2127,3462,54.4071741,18.6613861,"{""amenity"": ""ferry_terminal"", ""ferry"": ""yes"", ""name"": ""Latarnia Morska"", ""network"": ""ZTM Gda\u0144sk"", ""operator"": ""\u017begluga Gda\u0144ska"", ""public_transport"": ""stop_position""}"
